Order Date,Region,Category,Sub-Category,Segment,Sales
2015-11-12,Central,Furniture,Bookcases,Corporate,67.9932
2015-11-12,Central,Office Supplies,Art,Corporate,2.672
2015-11-12,Central,Office Supplies,Paper,Corporate,36.288
2015-11-12,Central,Office Supplies,Storage,Consumer,49.632
2015-11-12,Central,Office Supplies,Supplies,Corporate,16.656
2015-11-12,Central,Technology,Accessories,Corporate,79.512
2015-11-12,South,Office Supplies,Art,Corporate,7.872
2015-11-12,West,Furniture,Tables,Consumer,629.064
2015-11-12,West,Office Supplies,Paper,Consumer,11.96
2015-11-14,Central,Office Supplies,Binders,Consumer,24.240000000000002
2015-11-14,Central,Office Supplies,Paper,Corporate,20.736
2015-11-14,East,Furniture,Chairs,Home Office,69.264
2015-11-14,East,Office Supplies,Binders,Consumer,43.8
2015-11-14,East,Office Supplies,Paper,Home Office,11.36
2015-11-14,East,Technology,Phones,Consumer,832.93
2015-11-14,South,Office Supplies,Paper,Consumer,32.4
2015-11-15,Central,Office Supplies,Envelopes,Consumer,604.656
2015-11-15,South,Office Supplies,Appliances,Consumer,333.056
2015-11-15,South,Office Supplies,Art,Consumer,4.224
2015-11-15,South,Office Supplies,Paper,Consumer,24.896
2015-11-15,West,Furniture,Furnishings,Consumer,10.11
2015-11-15,West,Office Supplies,Supplies,Consumer,20.46
2015-11-15,West,Office Supplies,Supplies,Corporate,10.95
2015-11-15,West,Technology,Accessories,Consumer,772.47
2015-11-16,Central,Furniture,Chairs,Consumer,37.296
2015-11-16,Central,Office Supplies,Binders,Home Office,29.12
2015-11-16,Central,Office Supplies,Envelopes,Home Office,78.35
2015-11-16,Central,Office Supplies,Paper,Home Office,31.68
2015-11-16,Central,Office Supplies,Storage,Home Office,169.45
2015-11-16,Central,Technology,Phones,Home Office,273.96
2015-11-16,West,Furniture,Bookcases,Corporate,305.9745
2015-11-16,West,Office Supplies,Labels,Corporate,5.22
2015-11-16,West,Office Supplies,Storage,Corporate,344.91
2015-11-16,West,Technology,Phones,Corporate,79.968
2015-11-17,Central,Furniture,Chairs,Home Office,479.9
2015-11-17,Central,Office Supplies,Envelopes,Consumer,7.08
2015-11-17,East,Furniture,Bookcases,Consumer,4007.84
2015-11-17,East,Furniture,Chairs,Consumer,657.93
2015-11-17,East,Furniture,Furnishings,Corporate,124.41
2015-11-17,East,Office Supplies,Art,Corporate,57.75
2015-11-17,East,Office Supplies,Binders,Consumer,2152.776
2015-11-17,East,Office Supplies,Paper,Consumer,12.448
2015-11-17,East,Office Supplies,Paper,Home Office,34.44
2015-11-17,East,Office Supplies,Storage,Corporate,2934.33
2015-11-17,West,Office Supplies,Appliances,Corporate,241.44
2015-11-17,West,Office Supplies,Paper,Corporate,733.95
2015-11-17,West,Technology,Accessories,Corporate,99.98
2015-11-18,Central,Furniture,Bookcases,Consumer,424.116
2015-11-18,Central,Furniture,Chairs,Corporate,392.94
2015-11-18,Central,Furniture,Furnishings,Consumer,8.544
2015-11-18,Central,Furniture,Tables,Consumer,292.1
2015-11-18,Central,Office Supplies,Binders,Consumer,2.892
2015-11-18,Central,Office Supplies,Binders,Corporate,14.48
2015-11-18,Central,Office Supplies,Storage,Consumer,381.72
2015-11-18,Central,Office Supplies,Storage,Corporate,67.15
2015-11-18,East,Furniture,Furnishings,Consumer,60.312
2015-11-18,East,Office Supplies,Binders,Consumer,64.749
2015-11-18,East,Office Supplies,Storage,Consumer,76.792
2015-11-18,East,Technology,Phones,Consumer,549.552
2015-11-18,West,Furniture,Furnishings,Corporate,137.54
2015-11-18,West,Furniture,Tables,Consumer,145.98
2015-11-18,West,Furniture,Tables,Corporate,730.2
2015-11-18,West,Office Supplies,Paper,Consumer,35.808
2015-11-18,West,Office Supplies,Paper,Corporate,21.98
2015-11-19,Central,Office Supplies,Storage,Consumer,221.16
2015-11-19,Central,Technology,Phones,Consumer,281.97
2015-11-19,East,Furniture,Bookcases,Corporate,1025.88
2015-11-19,East,Office Supplies,Binders,Corporate,213.08
2015-11-19,East,Office Supplies,Labels,Corporate,32.46
2015-11-19,East,Office Supplies,Paper,Home Office,5.88
2015-11-19,East,Technology,Accessories,Consumer,47.496
2015-11-19,East,Technology,Phones,Consumer,4548.81
2015-11-19,South,Technology,Accessories,Home Office,29.0
2015-11-19,South,Technology,Phones,Home Office,653.91
2015-11-19,West,Office Supplies,Paper,Home Office,166.44
2015-11-20,East,Office Supplies,Binders,Corporate,12.96
2015-11-20,East,Office Supplies,Envelopes,Corporate,34.74
2015-11-20,East,Office Supplies,Paper,Corporate,25.92
2015-11-20,East,Technology,Phones,Corporate,833.94
2015-11-21,Central,Office Supplies,Envelopes,Corporate,1.632
2015-11-21,Central,Technology,Phones,Corporate,267.96
2015-11-21,South,Office Supplies,Art,Corporate,5.46
2015-11-21,South,Office Supplies,Paper,Corporate,629.1
2015-11-21,South,Office Supplies,Storage,Corporate,193.95
2015-11-21,South,Technology,Phones,Corporate,36.99
2015-11-21,West,Office Supplies,Paper,Corporate,12.96
2015-11-21,West,Office Supplies,Paper,Home Office,6.58
2015-11-21,West,Technology,Accessories,Home Office,94.99
2015-11-22,Central,Office Supplies,Binders,Consumer,6.928
2015-11-22,Central,Office Supplies,Binders,Home Office,9.98
2015-11-22,South,Office Supplies,Appliances,Corporate,675.12
2015-11-22,South,Office Supplies,Binders,Corporate,319.9
2015-11-22,South,Office Supplies,Envelopes,Corporate,27.59
2015-11-22,South,Office Supplies,Paper,Corporate,9.96
2015-11-22,West,Office Supplies,Paper,Consumer,53.82
2015-11-23,Central,Furniture,Chairs,Corporate,155.372
2015-11-23,Central,Furniture,Furnishings,Corporate,6.368
2015-11-23,Central,Office Supplies,Appliances,Corporate,34.176
2015-11-23,Central,Office Supplies,Binders,Consumer,14.67
2015-11-23,Central,Office Supplies,Labels,Home Office,23.68
2015-11-23,Central,Technology,Accessories,Corporate,5.544
2015-11-23,East,Office Supplies,Envelopes,Corporate,62.808
2015-11-23,West,Furniture,Chairs,Consumer,985.3599999999999
2015-11-23,West,Office Supplies,Envelopes,Consumer,45.312
2015-11-23,West,Technology,Accessories,Consumer,29.99
2015-11-24,Central,Office Supplies,Art,Corporate,151.92
2015-11-24,Central,Office Supplies,Labels,Corporate,196.62
2015-11-24,Central,Office Supplies,Paper,Corporate,160.08
2015-11-24,Central,Office Supplies,Storage,Consumer,646.2
2015-11-24,Central,Technology,Accessories,Consumer,111.79
2015-11-24,East,Furniture,Chairs,Corporate,611.058
2015-11-24,East,Furniture,Furnishings,Consumer,35.168
2015-11-24,East,Office Supplies,Art,Consumer,2.624
2015-11-24,East,Technology,Phones,Consumer,1502.376
2015-11-24,East,Technology,Phones,Corporate,1049.97
2015-11-24,South,Furniture,Furnishings,Home Office,111.15
2015-11-24,West,Furniture,Chairs,Consumer,120.712
2015-11-24,West,Furniture,Furnishings,Consumer,151.72
2015-11-24,West,Office Supplies,Binders,Corporate,12.096
2015-11-24,West,Office Supplies,Paper,Corporate,25.92
2015-11-24,West,Office Supplies,Storage,Corporate,683.46
2015-11-25,Central,Furniture,Furnishings,Corporate,6.096
2015-11-25,Central,Furniture,Tables,Corporate,1218.735
2015-11-25,Central,Office Supplies,Labels,Corporate,8.424
2015-11-25,Central,Office Supplies,Paper,Corporate,15.696
2015-11-25,Central,Technology,Accessories,Corporate,24.672
2015-11-25,East,Furniture,Bookcases,Home Office,275.952
2015-11-25,East,Furniture,Furnishings,Consumer,52.96
2015-11-25,East,Office Supplies,Storage,Home Office,1117.92
2015-11-25,West,Furniture,Chairs,Consumer,725.344
2015-11-25,West,Furniture,Furnishings,Corporate,23.88
2015-11-25,West,Office Supplies,Appliances,Corporate,320.88
2015-11-25,West,Office Supplies,Art,Consumer,58.455999999999996
2015-11-25,West,Office Supplies,Paper,Corporate,26.76
2015-11-25,West,Technology,Phones,Consumer,539.92
2015-11-26,Central,Furniture,Furnishings,Consumer,19.3
2015-11-26,East,Office Supplies,Binders,Consumer,30.0
2015-11-26,East,Office Supplies,Labels,Consumer,104.67
2015-11-26,East,Technology,Phones,Consumer,279.96
2015-11-26,West,Office Supplies,Appliances,Corporate,40.54
2015-11-26,West,Office Supplies,Binders,Corporate,11.632000000000001
2015-11-26,West,Office Supplies,Paper,Consumer,15.552
2015-11-26,West,Office Supplies,Paper,Corporate,14.94
2015-11-26,West,Office Supplies,Paper,Home Office,81.98
2015-11-26,West,Office Supplies,Storage,Consumer,669.08
2015-11-26,West,Technology,Phones,Consumer,438.336
2015-11-27,East,Furniture,Furnishings,Corporate,199.9
2015-11-27,East,Office Supplies,Fasteners,Consumer,3.76
2015-11-28,Central,Office Supplies,Envelopes,Corporate,64.02
2015-11-28,Central,Technology,Machines,Consumer,998.85
2015-11-28,East,Office Supplies,Binders,Consumer,17.248
2015-11-28,South,Furniture,Furnishings,Corporate,397.6
2015-11-28,South,Office Supplies,Art,Consumer,14.67
2015-11-28,South,Office Supplies,Art,Corporate,13.12
2015-11-28,South,Office Supplies,Binders,Corporate,45.66
2015-11-28,South,Office Supplies,Paper,Corporate,85.96
2015-11-28,West,Furniture,Bookcases,Home Office,411.332
2015-11-28,West,Office Supplies,Appliances,Consumer,43.68
2015-11-28,West,Office Supplies,Labels,Home Office,41.4
2015-11-28,West,Office Supplies,Supplies,Home Office,7.36
2015-11-28,West,Technology,Accessories,Consumer,139.93
2015-11-29,Central,Office Supplies,Fasteners,Corporate,12.624
2015-11-29,East,Office Supplies,Labels,Consumer,30.099999999999998
2015-11-29,West,Office Supplies,Fasteners,Consumer,30.4
2015-11-29,West,Technology,Phones,Consumer,575.92
2015-11-30,East,Office Supplies,Envelopes,Consumer,62.28
2015-11-30,South,Office Supplies,Binders,Corporate,6.642
2015-11-30,West,Office Supplies,Supplies,Consumer,47.992
2015-11-30,West,Technology,Accessories,Consumer,102.24
2015-12-01,Central,Furniture,Chairs,Consumer,2807.84
2015-12-01,Central,Furniture,Chairs,Corporate,674.058
2015-12-01,Central,Office Supplies,Art,Consumer,46.64
2015-12-01,East,Furniture,Chairs,Consumer,909.72
2015-12-01,East,Furniture,Furnishings,Consumer,63.788000000000004
2015-12-01,East,Office Supplies,Paper,Consumer,36.288
2015-12-01,East,Technology,Copiers,Consumer,659.988
2015-12-01,East,Technology,Phones,Consumer,271.9
2015-12-01,South,Technology,Phones,Consumer,95.968
2015-12-01,West,Furniture,Furnishings,Consumer,58.2
2015-12-02,Central,Furniture,Furnishings,Corporate,98.32
2015-12-02,Central,Office Supplies,Appliances,Consumer,2.394
2015-12-02,Central,Office Supplies,Art,Corporate,16.464
2015-12-02,East,Furniture,Bookcases,Consumer,883.92
2015-12-02,East,Furniture,Chairs,Corporate,239.84
2015-12-02,East,Furniture,Furnishings,Corporate,60.72
2015-12-02,East,Office Supplies,Binders,Consumer,46.72
2015-12-02,East,Office Supplies,Labels,Corporate,15.66
2015-12-02,East,Office Supplies,Paper,Corporate,146.82
2015-12-02,East,Technology,Accessories,Consumer,119.96
2015-12-02,East,Technology,Accessories,Corporate,119.8
2015-12-02,South,Office Supplies,Paper,Corporate,15.24
2015-12-02,South,Technology,Accessories,Corporate,5.95
2015-12-03,Central,Office Supplies,Paper,Corporate,25.92
2015-12-03,Central,Technology,Phones,Consumer,479.96
2015-12-04,East,Technology,Phones,Corporate,129.98
2015-12-05,Central,Office Supplies,Storage,Corporate,24.816
2015-12-05,Central,Technology,Accessories,Corporate,408.744
2015-12-05,East,Office Supplies,Binders,Corporate,29.94
2015-12-05,East,Office Supplies,Envelopes,Corporate,348.488
2015-12-05,East,Office Supplies,Paper,Corporate,115.84800000000001
2015-12-05,East,Office Supplies,Storage,Corporate,172.736
2015-12-05,East,Technology,Phones,Corporate,216.678
2015-12-05,South,Office Supplies,Storage,Consumer,24.56
2015-12-05,West,Office Supplies,Appliances,Consumer,250.26
2015-12-05,West,Office Supplies,Art,Consumer,26.46
2015-12-05,West,Office Supplies,Art,Corporate,1113.024
2015-12-05,West,Office Supplies,Fasteners,Consumer,15.0
2015-12-05,West,Office Supplies,Paper,Consumer,49.12
2015-12-05,West,Technology,Phones,Corporate,167.968
2015-12-06,Central,Furniture,Furnishings,Consumer,34.751999999999995
2015-12-06,Central,Furniture,Tables,Consumer,214.95
2015-12-06,Central,Office Supplies,Appliances,Consumer,14.016
2015-12-06,Central,Office Supplies,Binders,Consumer,4.6
2015-12-06,Central,Office Supplies,Storage,Consumer,35.168
2015-12-06,Central,Technology,Phones,Consumer,35.04
2015-12-06,South,Office Supplies,Paper,Consumer,42.208
2015-12-06,West,Furniture,Tables,Consumer,275.49
2015-12-06,West,Office Supplies,Storage,Consumer,53.424
2015-12-06,West,Office Supplies,Storage,Corporate,1261.33
2015-12-07,South,Office Supplies,Paper,Consumer,105.52
2015-12-07,West,Office Supplies,Art,Consumer,8.64
2015-12-07,West,Office Supplies,Paper,Home Office,164.88
2015-12-07,West,Office Supplies,Storage,Home Office,269.36
2015-12-08,Central,Office Supplies,Storage,Corporate,60.416
2015-12-08,West,Furniture,Chairs,Consumer,603.92
2015-12-08,West,Furniture,Furnishings,Corporate,119.32
2015-12-08,West,Office Supplies,Binders,Consumer,6.456
2015-12-08,West,Office Supplies,Labels,Consumer,39.408
2015-12-08,West,Office Supplies,Paper,Consumer,56.048
2015-12-08,West,Office Supplies,Storage,Consumer,39.072
2015-12-08,West,Office Supplies,Supplies,Consumer,13.88
2015-12-08,West,Technology,Accessories,Consumer,103.92
2015-12-08,West,Technology,Phones,Consumer,52.68
2015-12-09,Central,Office Supplies,Appliances,Corporate,20.388
2015-12-09,Central,Office Supplies,Paper,Corporate,19.136000000000003
2015-12-09,Central,Office Supplies,Storage,Corporate,237.096
2015-12-09,East,Office Supplies,Envelopes,Consumer,30.672
2015-12-09,East,Technology,Copiers,Consumer,1079.976
2015-12-09,West,Office Supplies,Paper,Corporate,34.68
2015-12-09,West,Office Supplies,Storage,Corporate,100.704
2015-12-10,East,Office Supplies,Binders,Consumer,106.344
2015-12-10,East,Office Supplies,Paper,Consumer,11.36
2015-12-10,West,Furniture,Chairs,Corporate,338.352
2015-12-10,West,Office Supplies,Paper,Corporate,117.28
2015-12-12,Central,Office Supplies,Binders,Corporate,210.392
2015-12-12,South,Office Supplies,Envelopes,Consumer,23.472
2015-12-12,West,Furniture,Bookcases,Consumer,254.9745
2015-12-12,West,Furniture,Furnishings,Consumer,65.09
2015-12-12,West,Furniture,Tables,Consumer,4375.536
2015-12-12,West,Office Supplies,Storage,Consumer,8.94
2015-12-13,Central,Furniture,Furnishings,Corporate,94.428
2015-12-13,Central,Office Supplies,Supplies,Consumer,2.92
2015-12-13,South,Office Supplies,Binders,Corporate,12.39
2015-12-13,West,Furniture,Furnishings,Corporate,87.96
2015-12-13,West,Office Supplies,Binders,Corporate,5.214
2015-12-13,West,Office Supplies,Paper,Consumer,90.24
2015-12-14,Central,Office Supplies,Binders,Consumer,5.104
2015-12-14,Central,Office Supplies,Binders,Corporate,9.264
2015-12-14,Central,Office Supplies,Fasteners,Consumer,2.896
2015-12-14,Central,Technology,Accessories,Consumer,35.016
2015-12-14,East,Furniture,Tables,Consumer,136.53
2015-12-14,East,Office Supplies,Art,Consumer,2.624
2015-12-14,East,Technology,Accessories,Consumer,263.96
2015-12-14,East,Technology,Machines,Consumer,6999.96
2015-12-14,South,Furniture,Chairs,Consumer,186.304
2015-12-15,Central,Furniture,Chairs,Consumer,763.28
2015-12-15,Central,Furniture,Furnishings,Corporate,8.544
2015-12-15,Central,Technology,Phones,Consumer,40.68
2015-12-15,East,Furniture,Chairs,Corporate,445.802
2015-12-15,West,Furniture,Furnishings,Consumer,6.16
2015-12-16,Central,Furniture,Furnishings,Consumer,56.568
2015-12-16,Central,Office Supplies,Paper,Consumer,36.288
2015-12-16,Central,Office Supplies,Paper,Corporate,114.2
2015-12-16,South,Furniture,Chairs,Corporate,1013.832
2015-12-16,South,Furniture,Furnishings,Consumer,29.46
2015-12-16,South,Office Supplies,Binders,Corporate,1.167
2015-12-16,South,Office Supplies,Fasteners,Corporate,1.984
2015-12-16,South,Technology,Accessories,Consumer,99.98
2015-12-16,West,Furniture,Chairs,Corporate,1403.92
2015-12-16,West,Furniture,Chairs,Home Office,241.568
2015-12-16,West,Furniture,Furnishings,Home Office,44.46
2015-12-16,West,Technology,Accessories,Home Office,395.0
2015-12-16,West,Technology,Phones,Home Office,627.168
2015-12-17,East,Office Supplies,Binders,Consumer,5.484
2015-12-17,South,Office Supplies,Art,Consumer,40.05
2015-12-19,Central,Office Supplies,Paper,Consumer,15.552
2015-12-19,Central,Office Supplies,Storage,Consumer,32.592
2015-12-19,Central,Technology,Phones,Consumer,323.976
2015-12-19,South,Furniture,Chairs,Consumer,1819.86
2015-12-19,South,Office Supplies,Binders,Consumer,157.572
2015-12-19,South,Office Supplies,Supplies,Consumer,7.27
2015-12-19,South,Technology,Accessories,Consumer,247.8
2015-12-19,West,Office Supplies,Fasteners,Corporate,22.55
2015-12-19,West,Office Supplies,Labels,Corporate,14.62
2015-12-19,West,Technology,Phones,Corporate,794.968
2015-12-20,Central,Office Supplies,Appliances,Consumer,19.432
2015-12-20,Central,Office Supplies,Binders,Consumer,1103.97
2015-12-20,Central,Office Supplies,Labels,Consumer,3.69
2015-12-20,Central,Technology,Accessories,Consumer,65.44
2015-12-20,East,Furniture,Chairs,Corporate,192.186
2015-12-20,East,Furniture,Furnishings,Consumer,190.848
2015-12-20,South,Furniture,Chairs,Consumer,662.88
2015-12-20,South,Furniture,Tables,Home Office,2699.58
2015-12-20,South,Office Supplies,Appliances,Consumer,43.512
2015-12-20,South,Office Supplies,Binders,Home Office,62.31
2015-12-20,South,Office Supplies,Paper,Consumer,25.92
2015-12-20,South,Office Supplies,Storage,Home Office,122.48
2015-12-20,West,Furniture,Chairs,Consumer,242.352
2015-12-20,West,Furniture,Furnishings,Consumer,51.968
2015-12-20,West,Office Supplies,Art,Consumer,51.43
